COD_CURSO;NOME_CURSO;AREA_CONHECIMENTO;ANO_EVASAO;PERIODO_EVASAO;FORMA_EVASAO;COTISTA;TIPO_COTA;SEXO;ET_BRANCA;ET_PRETA;ET_AMARELA;ET_PARDA;ET_INDIGINA;ET_NAO_INFORMADO;ET_NAO_DECLARADA;QTDE
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;M;3;0;0;2;0;0;1;6
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;N;0;1;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e Não PPI;F;2;0;0;1;0;0;0;3
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e PPI;F;0;1;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e Não PPI;F;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;1º Semestre;Formado;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;1º Semestre;Formado;N;Ampla concorrência;M;2;0;0;1;0;0;0;3
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;1º Semestre;Formado;S;Renda Normal e Não PPI;F;2;0;0;0;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;1º Semestre;Formado;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;1º Semestre;Reopção de Curso;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;1º Semestre;Reopção de Curso;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;1º Semestre;Reopção de Curso;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
32 L;Química - Licenciatura;Educação;2022;1º Semestre;Desistência;N;Ampla concorrência;F;0;1;0;1;0;0;0;2
32 L;Química - Licenciatura;Educação;2022;1º Semestre;Desistência;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2022;1º Semestre;Desistência;S;Baixa Renda e PPI;F;1;1;0;0;0;0;0;2
32 L;Química - Licenciatura;Educação;2022;1º Semestre;Desistência;S;Renda Normal e PPI;F;0;1;0;2;0;0;0;3
32 L;Química - Licenciatura;Educação;2022;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;F;2;0;0;2;0;0;0;4
32 L;Química - Licenciatura;Educação;2022;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;M;2;1;0;1;0;0;0;4
32 L;Química - Licenciatura;Educação;2022;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
32 L;Química - Licenciatura;Educação;2022;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e PPI;F;0;1;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2022;1º Semestre;Formado;N;Ampla concorrência;F;1;0;0;1;0;0;0;2
32 L;Química - Licenciatura;Educação;2022;1º Semestre;Formado;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2022;1º Semestre;Formado;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
32 L;Química - Licenciatura;Educação;2022;1º Semestre;Reopção de Curso;S;Baixa Renda e Não PPI;F;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2022;1º Semestre;Reopção de Curso;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;N;Ampla concorrência;M;4;0;0;1;0;0;0;5
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;S;Baixa Renda e PPI;M;0;1;0;1;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;S;Renda Normal e PPI;M;0;1;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Formado;N;Ampla concorrência;F;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Formado;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Formado;S;Renda Normal e PPI;F;0;1;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2022;2º Semestre;Desistência;N;Ampla concorrência;M;1;0;0;3;0;0;1;5
10 L;Física - Licenciatura;Educação;2022;2º Semestre;Desistência;N;Ampla concorrência;N;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2022;2º Semestre;Desistência;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2022;2º Semestre;Formado;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2022;2º Semestre;Formado;N;Ampla concorrência;M;3;0;0;2;0;0;0;5
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;N;Ampla concorrência;M;0;0;1;1;0;0;0;2
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Formado;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2022;2º Semestre;Desistência;N;Ampla concorrência;F;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2022;2º Semestre;Desistência;N;Ampla concorrência;M;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2022;2º Semestre;Desistência;S;Baixa Renda e PPI;F;0;1;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2022;2º Semestre;Desistência;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2022;2º Semestre;Formado;N;Ampla concorrência;F;0;1;1;0;0;0;0;2
12 L;Matemática - Licenciatura;Educação;2022;2º Semestre;Formado;N;Ampla concorrência;M;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2022;2º Semestre;Formado;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2022;2º Semestre;Formado;S;Renda Normal e Não PPI;F;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2022;2º Semestre;Formado;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2022;2º Semestre;Formado;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;N;Ampla concorrência;F;3;0;0;0;0;0;0;3
16;Estatística;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;S;Renda Normal e PPI;M;0;1;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2022;2º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e PPI;F;0;1;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2022;2º Semestre;Formado;N;Ampla concorrência;F;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2022;2º Semestre;Formado;N;Ampla concorrência;M;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2022;2º Semestre;Formado;S;Baixa Renda e PPI;F;0;1;0;1;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;N;Ampla concorrência;M;0;1;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;S;Baixa Renda e Não PPI;M;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;S;Renda Normal e Não PPI;F;1;0;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;S;Renda Normal e PPI;F;0;1;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Desistência;S;Renda Normal e PPI;M;0;1;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Formado;N;Ampla concorrência;F;0;1;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2022;2º Semestre;Formado;S;Baixa Renda e Não PPI;F;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2022;2º Semestre;Formado;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2022;2º Semestre;Formado;N;Ampla concorrência;M;3;0;0;0;0;0;0;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;N;Ampla concorrência;F;2;0;0;0;0;0;1;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;N;Ampla concorrência;M;3;0;0;0;0;0;0;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Baixa Renda e Não PPI;F;1;0;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Renda Normal e Não PPI;M;2;0;0;0;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Renda Normal e PPI;M;0;1;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;F;1;1;0;0;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;M;8;0;0;1;0;0;0;9
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e PPI;M;0;1;0;7;0;0;0;8
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e Não PPI;M;1;0;0;1;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e PPI;F;0;1;0;2;0;0;0;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e PPI;M;0;0;0;2;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Formado;N;Ampla concorrência;F;3;0;0;0;0;0;0;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Formado;N;Ampla concorrência;M;1;0;0;1;0;0;0;2
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Formado;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desistência;N;Ampla concorrência;M;2;0;0;4;1;0;0;7
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desistência;S;Baixa Renda e PPI;F;0;1;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desistência;S;Baixa Renda e PPI;M;0;1;0;1;0;0;0;2
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desistência;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desistência;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desistência;S;Renda Normal e PPI;M;0;2;0;1;0;0;0;3
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;F;2;1;1;2;0;0;0;6
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;M;9;1;0;8;0;0;0;18
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;N;0;1;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e Não PPI;M;2;0;0;0;0;0;0;2
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e PPI, até 1,5SM/P, Deficiente;M;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e Não PPI;F;1;0;0;1;0;0;0;2
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e PPI;M;0;2;0;2;0;0;0;4
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Formado;N;Ampla concorrência;M;3;0;0;0;0;0;0;3
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Formado;S;Renda Normal e Não PPI;F;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Formado;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;1º Semestre;Formado;S;Reserva;M;0;1;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Baixa Renda e Não PPI;F;0;0;0;1;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Renda Normal e Não PPI;M;0;0;0;1;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;F;1;0;0;1;0;0;0;2
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;M;0;0;0;0;0;0;1;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Formado;N;Ampla concorrência;F;1;1;0;0;0;0;0;2
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Formado;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;1;0;0;0;2
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Desistência;N;Ampla concorrência;M;3;0;0;2;0;0;0;5
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Desistência;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Desistência;S;Baixa Renda e PPI;M;0;1;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Desistência;S;Renda Normal e Não PPI;F;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Desistência;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;F;1;1;0;4;0;0;0;6
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;M;0;0;0;3;0;0;0;3
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e PPI;M;0;0;0;2;0;0;0;2
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Formado;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Formado;N;Ampla concorrência;M;2;0;0;1;0;0;0;3
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Formado;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2023;1º Semestre;Transferência;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;N;Ampla concorrência;F;3;1;0;0;0;0;0;4
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;N;Ampla concorrência;M;2;0;0;2;0;0;0;4
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Baixa Renda e PPI;M;0;0;0;3;0;0;0;3
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Renda Normal e Não PPI;M;2;0;0;0;0;0;0;2
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Renda Normal e PPI;F;0;1;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Renda Normal e PPI;M;0;1;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;F;2;0;0;1;0;0;1;4
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;M;10;1;0;7;0;0;1;19
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e Não PPI;M;2;0;0;0;0;0;0;2
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e PPI;F;0;1;0;2;0;0;0;3
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e Não PPI;F;1;0;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e Não PPI;M;3;1;0;0;0;0;0;4
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e PPI;M;0;1;0;3;0;0;0;4
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Formado;N;Ampla concorrência;M;3;0;0;0;0;0;0;3
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Formado;S;Renda Normal e Não PPI;M;0;0;0;1;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2023;1º Semestre;Formado;S;Renda Normal e PPI;F;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Conclusão de Aluno Especial;N;Ampla concorrência;M;0;1;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;2;0;0;0;3
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;N;Ampla concorrência;M;3;2;0;0;0;0;0;5
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Baixa Renda e Não PPI;M;2;0;0;0;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Renda Normal e Não PPI;F;2;0;0;0;0;0;0;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Renda Normal e PPI;F;0;1;0;0;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desistência;S;Renda Normal e PPI;M;0;1;0;2;0;0;0;3
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;F;2;1;0;1;0;0;0;4
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;M;1;0;0;0;0;0;1;2
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e PPI;F;0;0;0;1;0;0;0;1
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e PPI;M;0;2;0;2;0;0;0;4
32 B;Química - Bacharelado;Ciências naturais, matemática e estatística;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2023;1º Semestre;Desistência;N;Ampla concorrência;F;1;1;0;2;0;0;0;4
32 L;Química - Licenciatura;Educação;2023;1º Semestre;Desistência;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;N;Ampla concorrência;F;2;0;0;0;0;0;0;2
32 L;Química - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Baixa Renda e Não PPI;F;1;0;0;0;0;0;0;1
32 L;Química - Licenciatura;Educação;2023;1º Semestre;Desligamento: Resolução 68/2017-CEPE;S;Renda Normal e PPI;M;0;0;0;1;0;0;0;1
32 L;Química - Licenciatura;Educação;2023;1º Semestre;Formado;N;Ampla concorrência;F;1;0;0;1;0;0;0;2
32 L;Química - Licenciatura;Educação;2023;1º Semestre;Formado;N;Ampla concorrência;M;0;0;0;1;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Desistência;S;Baixa Renda e PPI;F;0;1;0;0;0;0;0;1
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;N;Ampla concorrência;F;3;0;0;0;0;0;0;3
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;N;Ampla concorrência;M;4;1;0;3;0;0;0;8
10 B;Física - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;S;Renda Normal e Não PPI;M;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;2º Semestre;Desistência;N;Ampla concorrência;F;0;0;0;1;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;2º Semestre;Desistência;N;Ampla concorrência;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;2º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;2º Semestre;Desistência;S;Renda Normal e Não PPI;F;1;0;0;0;0;0;0;1
10 L;Física - Licenciatura;Educação;2023;2º Semestre;Formado;N;Ampla concorrência;F;1;0;0;1;0;0;1;3
10 L;Física - Licenciatura;Educação;2023;2º Semestre;Formado;N;Ampla concorrência;M;2;0;0;1;0;0;0;3
10 L;Física - Licenciatura;Educação;2023;2º Semestre;Formado;S;Renda Normal e Não PPI;M;1;0;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Desistência;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Desistência;N;Ampla concorrência;N;0;0;0;1;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Desistência;S;Baixa Renda e PPI;M;0;0;0;1;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;N;Ampla concorrência;F;1;0;0;0;0;0;0;1
12 B;Matemática - Bacharelado;Ciências naturais, matemática e estatística;2023;2º Semestre;Formado;N;Ampla concorrência;M;3;0;0;1;0;0;1;5
12 L;Matemática - Licenciatura;Educação;2023;2º Semestre;Desistência;S;Baixa Renda e Não PPI;M;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2023;2º Semestre;Formado;N;Ampla concorrência;F;3;1;0;0;0;0;0;4
12 L;Matemática - Licenciatura;Educação;2023;2º Semestre;Formado;N;Ampla concorrência;M;0;1;0;2;0;0;1;4
12 L;Matemática - Licenciatura;Educação;2023;2º Semestre;Formado;S;Baixa Renda e Não PPI;F;1;0;0;0;0;0;0;1
12 L;Matemática - Licenciatura;Educação;2023;2º Semestre;Formado;S;Baixa Renda e PPI;M;0;1;0;0;0;0;0;1
16;Estatística;Ciências naturais, matemática e estatística;2023;2º Semestre;Desistência;N;Ampla concorrência;F;0;0;0;1;0;0;0;1
