"","COD_CURSO","NOME_CURSO","AREA_CONHECIMENTO","ANO_EVASAO","PERIODO_EVASAO","FORMA_EVASAO","COTISTA","TIPO_COTA","SEXO","QTDE","ETNIA","FORMA_EVASAO_","FORMA_EVASAO_limpa","CURSO","MODALIDADE","SEXO_","ETNIA_","COTISTA_","QTDE_FORMADO","EVASAO","QTDE_TOTAL"
"656","12 L","Matemática - Licenciatura","Educação",2015,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Matemática","Licenciatura","Masculino","Branca","Não Cotista",1,"Formado",1
"657","12 L","Matemática - Licenciatura","Educação",2015,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Preta","Formado","Formado","Matemática","Licenciatura","Masculino","Preta","Não Cotista",1,"Formado",1
"658","16","Estatística","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desistência","Desistência","Estatística","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"659","16","Estatística","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Branca","Desistência","Desistência","Estatística","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",1
"660","16","Estatística","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Desistência","Desistência","Estatística","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",1
"661","16","Estatística","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desligamento por Abandono","Desligamento","Estatística","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"662","16","Estatística","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desligamento por Abandono","Desligamento","Estatística","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"663","16","Estatística","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",2,"Branca","Desligamento por Abandono","Desligamento","Estatística","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",2
"664","16","Estatística","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",1,"Preta","Desligamento por Abandono","Desligamento","Estatística","Bacharelado","Masculino","Preta","Não Cotista",0,"Evadido",1
"665","16","Estatística","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Desligamento por Abandono","Desligamento","Estatística","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",1
"666","16","Estatística","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Cotista","Baixa Renda e PPI","Feminino",1,"Parda","Desligamento por Abandono","Desligamento","Estatística","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"667","16","Estatística","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Cotista","Baixa Renda e PPI","Masculino",1,"Preta","Desligamento por Abandono","Desligamento","Estatística","Bacharelado","Masculino","Preta","Cotista",0,"Evadido",1
"668","16","Estatística","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento: 3 reprovações em 1 disciplina","Não Cotista","Ampla concorrência","Masculino",2,"Parda","Desligamento: 3 reprovações em 1 disciplina","Desligamento","Estatística","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",2
"669","16","Estatística","Ciências naturais, matemática e estatística",2015,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Estatística","Bacharelado","Feminino","Branca","Não Cotista",1,"Formado",1
"670","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",3,"Branca","Desistência","Desistência","Química","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",3
"671","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Preta","Desistência","Desistência","Química","Bacharelado","Feminino","Preta","Não Cotista",0,"Evadido",1
"672","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",3,"Parda","Desistência","Desistência","Química","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",3
"673","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Branca","Desistência","Desistência","Química","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",2
"674","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Preta","Desistência","Desistência","Química","Bacharelado","Masculino","Preta","Não Cotista",0,"Evadido",1
"675","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Feminino",1,"Branca","Desistência","Desistência","Química","Bacharelado","Feminino","Branca","Cotista",0,"Evadido",1
"676","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Masculino",2,"Parda","Desistência","Desistência","Química","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",2
"677","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",4,"Branca","Desligamento por Abandono","Desligamento","Química","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",4
"678","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",6,"Branca","Desligamento por Abandono","Desligamento","Química","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",6
"679","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",1,"Preta","Desligamento por Abandono","Desligamento","Química","Bacharelado","Masculino","Preta","Não Cotista",0,"Evadido",1
"680","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Desligamento por Abandono","Desligamento","Química","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",1
"681","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Cotista","Baixa Renda e Não PPI","Masculino",1,"Branca","Desligamento por Abandono","Desligamento","Química","Bacharelado","Masculino","Branca","Cotista",0,"Evadido",1
"682","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Cotista","Baixa Renda e PPI","Masculino",1,"Parda","Desligamento por Abandono","Desligamento","Química","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"683","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento: 3 reprovações em 1 disciplina","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desligamento: 3 reprovações em 1 disciplina","Desligamento","Química","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"684","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento: 3 reprovações em 1 disciplina","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desligamento: 3 reprovações em 1 disciplina","Desligamento","Química","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"685","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento: 3 reprovações em 1 disciplina","Não Cotista","Ampla concorrência","Masculino",1,"Branca","Desligamento: 3 reprovações em 1 disciplina","Desligamento","Química","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",1
"686","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento: 3 reprovações em 1 disciplina","Cotista","Reserva","Masculino",1,"Preta","Desligamento: 3 reprovações em 1 disciplina","Desligamento","Química","Bacharelado","Masculino","Preta","Cotista",0,"Evadido",1
"687","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Química","Bacharelado","Feminino","Branca","Não Cotista",3,"Formado",3
"688","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Parda","Formado","Formado","Química","Bacharelado","Feminino","Parda","Não Cotista",2,"Formado",2
"689","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Não Declarada","Formado","Formado","Química","Bacharelado","Feminino","Não Declarada","Não Cotista",2,"Formado",2
"690","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Química","Bacharelado","Masculino","Branca","Não Cotista",2,"Formado",2
"691","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Parda","Formado","Formado","Química","Bacharelado","Masculino","Parda","Não Cotista",1,"Formado",1
"692","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Formado","Cotista","Reserva","Feminino",0,"Branca","Formado","Formado","Química","Bacharelado","Feminino","Branca","Cotista",1,"Formado",1
"693","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Formado","Cotista","Reserva","Feminino",0,"Parda","Formado","Formado","Química","Bacharelado","Feminino","Parda","Cotista",1,"Formado",1
"694","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Formado","Cotista","Reserva","Masculino",0,"Branca","Formado","Formado","Química","Bacharelado","Masculino","Branca","Cotista",2,"Formado",2
"695","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2015,"2º Semestre","Reopção de Curso","Cotista","Reserva","Masculino",1,"Parda","Reopção de Curso","Transferência Interna","Química","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"696","32 L","Química - Licenciatura","Educação",2015,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",2,"Branca","Desistência","Desistência","Química","Licenciatura","Feminino","Branca","Não Cotista",0,"Evadido",2
"697","32 L","Química - Licenciatura","Educação",2015,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Preta","Desistência","Desistência","Química","Licenciatura","Masculino","Preta","Não Cotista",0,"Evadido",1
"698","32 L","Química - Licenciatura","Educação",2015,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Desistência","Desistência","Química","Licenciatura","Masculino","Parda","Não Cotista",0,"Evadido",1
"699","32 L","Química - Licenciatura","Educação",2015,"2º Semestre","Desistência","Cotista","Baixa Renda e PPI","Feminino",1,"Parda","Desistência","Desistência","Química","Licenciatura","Feminino","Parda","Cotista",0,"Evadido",1
"700","32 L","Química - Licenciatura","Educação",2015,"2º Semestre","Desligamento: 3 reprovações em 1 disciplina","Não Cotista","Ampla concorrência","Masculino",1,"Preta","Desligamento: 3 reprovações em 1 disciplina","Desligamento","Química","Licenciatura","Masculino","Preta","Não Cotista",0,"Evadido",1
"701","32 L","Química - Licenciatura","Educação",2015,"2º Semestre","Desligamento: 3 reprovações em 1 disciplina","Cotista","Baixa Renda e PPI","Feminino",1,"Parda","Desligamento: 3 reprovações em 1 disciplina","Desligamento","Química","Licenciatura","Feminino","Parda","Cotista",0,"Evadido",1
"702","32 L","Química - Licenciatura","Educação",2015,"2º Semestre","Desligamento: 3 reprovações em 1 disciplina","Cotista","Renda Normal e Não PPI","Feminino",1,"Branca","Desligamento: 3 reprovações em 1 disciplina","Desligamento","Química","Licenciatura","Feminino","Branca","Cotista",0,"Evadido",1
"703","32 L","Química - Licenciatura","Educação",2015,"2º Semestre","Desligamento: 3 reprovações em 1 disciplina","Cotista","Reserva","Masculino",1,"Parda","Desligamento: 3 reprovações em 1 disciplina","Desligamento","Química","Licenciatura","Masculino","Parda","Cotista",0,"Evadido",1
"704","32 L","Química - Licenciatura","Educação",2015,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Química","Licenciatura","Feminino","Branca","Não Cotista",1,"Formado",1
"705","32 L","Química - Licenciatura","Educação",2015,"2º Semestre","Formado","Cotista","Reserva","Feminino",0,"Branca","Formado","Formado","Química","Licenciatura","Feminino","Branca","Cotista",1,"Formado",1
"706","32 L","Química - Licenciatura","Educação",2015,"2º Semestre","Formado","Cotista","Reserva","Masculino",0,"Parda","Formado","Formado","Química","Licenciatura","Masculino","Parda","Cotista",1,"Formado",1
"707","32 L","Química - Licenciatura","Educação",2015,"2º Semestre","Reopção de Curso","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Reopção de Curso","Transferência Interna","Química","Licenciatura","Feminino","Branca","Não Cotista",0,"Evadido",1
"708","32 L","Química - Licenciatura","Educação",2015,"2º Semestre","Reopção de Curso","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Reopção de Curso","Transferência Interna","Química","Licenciatura","Masculino","Parda","Não Cotista",0,"Evadido",1
"709","323","Química - Bacharelado - Ênfase em Petróleo","Ciências naturais, matemática e estatística",2015,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desligamento por Abandono","Desligamento","Química","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"710","323","Química - Bacharelado - Ênfase em Petróleo","Ciências naturais, matemática e estatística",2015,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Química","Bacharelado","Feminino","Branca","Não Cotista",1,"Formado",1
"711","323","Química - Bacharelado - Ênfase em Petróleo","Ciências naturais, matemática e estatística",2015,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Parda","Formado","Formado","Química","Bacharelado","Feminino","Parda","Não Cotista",1,"Formado",1
"712","323","Química - Bacharelado - Ênfase em Petróleo","Ciências naturais, matemática e estatística",2015,"2º Semestre","Formado","Cotista","Reserva","Feminino",0,"Branca","Formado","Formado","Química","Bacharelado","Feminino","Branca","Cotista",1,"Formado",1
"713","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Branca","Desistência","Desistência","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",2
"714","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",1
"715","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"716","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Física","Bacharelado","Masculino","Branca","Não Cotista",3,"Formado",3
"717","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Preta","Formado","Formado","Física","Bacharelado","Masculino","Preta","Não Cotista",1,"Formado",1
"718","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Parda","Formado","Formado","Física","Bacharelado","Masculino","Parda","Não Cotista",1,"Formado",1
"719","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Cotista","Renda Normal e Não PPI","Masculino",0,"Branca","Formado","Formado","Física","Bacharelado","Masculino","Branca","Cotista",1,"Formado",1
"720","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Transferido","Cotista","Reserva","Feminino",1,"Branca","Transferido","Transferência","Física","Bacharelado","Feminino","Branca","Cotista",0,"Evadido",1
"721","10 L","Física - Licenciatura","Educação",2016,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desistência","Desistência","Física","Licenciatura","Feminino","Branca","Não Cotista",0,"Evadido",1
"722","10 L","Física - Licenciatura","Educação",2016,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Branca","Desistência","Desistência","Física","Licenciatura","Masculino","Branca","Não Cotista",0,"Evadido",1
"723","10 L","Física - Licenciatura","Educação",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Parda","Formado","Formado","Física","Licenciatura","Feminino","Parda","Não Cotista",1,"Formado",1
"724","10 L","Física - Licenciatura","Educação",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Parda","Formado","Formado","Física","Licenciatura","Masculino","Parda","Não Cotista",2,"Formado",2
"725","10 L","Física - Licenciatura","Educação",2016,"1º Semestre","Reopção de Curso","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Reopção de Curso","Transferência Interna","Física","Licenciatura","Masculino","Parda","Não Cotista",0,"Evadido",1
"726","10 L","Física - Licenciatura","Educação",2016,"1º Semestre","Transferido","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Transferido","Transferência","Física","Licenciatura","Feminino","Parda","Não Cotista",0,"Evadido",1
"727","10 L","Física - Licenciatura","Educação",2016,"1º Semestre","Transferido","Cotista","Baixa Renda e PPI","Feminino",1,"Parda","Transferido","Transferência","Física","Licenciatura","Feminino","Parda","Cotista",0,"Evadido",1
"728","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Matemática","Bacharelado","Masculino","Branca","Não Cotista",1,"Formado",1
"729","12 L","Matemática - Licenciatura","Educação",2016,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Desistência","Desistência","Matemática","Licenciatura","Masculino","Parda","Não Cotista",0,"Evadido",1
"730","12 L","Matemática - Licenciatura","Educação",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Matemática","Licenciatura","Feminino","Branca","Não Cotista",1,"Formado",1
"731","12 L","Matemática - Licenciatura","Educação",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Não Declarada","Formado","Formado","Matemática","Licenciatura","Feminino","Não Declarada","Não Cotista",1,"Formado",1
"732","12 L","Matemática - Licenciatura","Educação",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Parda","Formado","Formado","Matemática","Licenciatura","Masculino","Parda","Não Cotista",1,"Formado",1
"733","16","Estatística","Ciências naturais, matemática e estatística",2016,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",2,"Branca","Desistência","Desistência","Estatística","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",2
"734","16","Estatística","Ciências naturais, matemática e estatística",2016,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Desistência","Desistência","Estatística","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",1
"735","16","Estatística","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Estatística","Bacharelado","Feminino","Branca","Não Cotista",1,"Formado",1
"736","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Preta","Desistência","Desistência","Química","Bacharelado","Feminino","Preta","Não Cotista",0,"Evadido",1
"737","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desistência","Desistência","Química","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"738","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Branca","Desistência","Desistência","Química","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",2
"739","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Feminino",1,"Parda","Desistência","Desistência","Química","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"740","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Desistência","Cotista","Baixa Renda e PPI","Feminino",1,"Parda","Desistência","Desistência","Química","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"741","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",1,"Parda","Desistência","Desistência","Química","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"742","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Química","Bacharelado","Feminino","Branca","Não Cotista",3,"Formado",3
"743","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Preta","Formado","Formado","Química","Bacharelado","Feminino","Preta","Não Cotista",1,"Formado",1
"744","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Parda","Formado","Formado","Química","Bacharelado","Feminino","Parda","Não Cotista",5,"Formado",5
"745","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Química","Bacharelado","Masculino","Branca","Não Cotista",2,"Formado",2
"746","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Parda","Formado","Formado","Química","Bacharelado","Masculino","Parda","Não Cotista",1,"Formado",1
"747","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Cotista","Renda Normal e PPI","Masculino",0,"Parda","Formado","Formado","Química","Bacharelado","Masculino","Parda","Cotista",1,"Formado",1
"748","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Cotista","Reserva","Feminino",0,"Branca","Formado","Formado","Química","Bacharelado","Feminino","Branca","Cotista",1,"Formado",1
"749","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Cotista","Reserva","Feminino",0,"Parda","Formado","Formado","Química","Bacharelado","Feminino","Parda","Cotista",1,"Formado",1
"750","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Transferido","Não Cotista","Ampla concorrência","Feminino",1,"Preta","Transferido","Transferência","Química","Bacharelado","Feminino","Preta","Não Cotista",0,"Evadido",1
"751","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"1º Semestre","Transferido","Cotista","Renda Normal e PPI","Feminino",1,"Parda","Transferido","Transferência","Química","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"752","32 L","Química - Licenciatura","Educação",2016,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Química","Licenciatura","Masculino","Branca","Não Cotista",1,"Formado",1
"753","323","Química - Bacharelado - Ênfase em Petróleo","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Cotista","Reserva","Masculino",0,"Parda","Formado","Formado","Química","Bacharelado","Masculino","Parda","Cotista",1,"Formado",1
"754","323","Química - Bacharelado - Ênfase em Petróleo","Ciências naturais, matemática e estatística",2016,"1º Semestre","Formado","Cotista","Reserva","Masculino",0,"Não Declarada","Formado","Formado","Química","Bacharelado","Masculino","Não Declarada","Cotista",1,"Formado",1
"755","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",4,"Branca","Desistência","Desistência","Física","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",4
"756","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",3,"Branca","Desistência","Desistência","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",3
"757","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Parda","Desistência","Desistência","Física","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",2
"758","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Não Declarada","Desistência","Desistência","Física","Bacharelado","Masculino","Não Declarada","Não Cotista",0,"Evadido",1
"759","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Cotista","Baixa Renda e PPI","Masculino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"760","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Feminino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"761","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"762","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Física","Bacharelado","Feminino","Branca","Não Cotista",1,"Formado",1
"763","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Física","Bacharelado","Masculino","Branca","Não Cotista",3,"Formado",3
"764","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Parda","Formado","Formado","Física","Bacharelado","Masculino","Parda","Não Cotista",1,"Formado",1
"765","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Não Declarada","Formado","Formado","Física","Bacharelado","Masculino","Não Declarada","Não Cotista",1,"Formado",1
"766","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Formado","Cotista","Renda Normal e Não PPI","Masculino",0,"Branca","Formado","Formado","Física","Bacharelado","Masculino","Branca","Cotista",1,"Formado",1
"767","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Reopção de curso","Não Cotista","Ampla concorrência","Masculino",2,"Branca","Reopção de Curso","Transferência Interna","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",2
